transaction_id,account_id,transaction_date,transaction_type,amount,channel
3487,478,2025-09-10,Оплата услуг,-36673.44,Онлайн
3488,7,2025-11-07,Перевод,-76821.94,Банкомат
3489,332,2025-12-28,Пополнение,47404.19,Онлайн
3490,793,2024-06-11,Погашение кредита,-142187.0,Банкомат
3491,918,2025-10-03,Погашение кредита,-89824.4,Банкомат
3492,878,2023-12-21,Списание,-49858.2,Банкомат
3493,975,2024-12-04,Погашение кредита,-94171.83,Онлайн
3494,53,2024-12-14,Погашение кредита,-52247.72,Банкомат
3495,348,2025-12-21,Погашение кредита,-106903.63,Отделение
3496,426,2025-06-14,Погашение кредита,-107381.06,Банкомат
3497,945,2025-03-07,Списание,-148716.03,Онлайн
3498,682,2024-09-29,Погашение кредита,-13654.24,Банкомат
3499,982,2025-12-27,Оплата услуг,-37564.32,Онлайн
3500,402,2024-08-29,Пополнение,43212.19,Колл-центр
3501,764,2025-01-09,Списание,-63659.87,Онлайн
3502,23,2025-03-29,Погашение кредита,-91601.99,Онлайн
3503,487,2025-05-04,Перевод,-100483.73,Банкомат
3504,441,2025-09-23,Погашение кредита,-112837.13,Онлайн
3505,517,2025-09-03,Перевод,-9427.12,Банкомат
3506,799,2025-05-17,Перевод,-116526.04,Отделение
3507,949,2024-05-14,Перевод,-53770.15,Банкомат
3508,504,2025-07-06,Пополнение,2668.49,Банкомат
3509,231,2025-01-23,Пополнение,101450.86,Банкомат
3510,219,2024-05-19,Погашение кредита,-28207.67,Колл-центр
3511,261,2025-12-18,Перевод,-85627.03,Колл-центр
3512,455,2025-11-26,Оплата услуг,-26275.44,Банкомат
3513,537,2023-01-05,Перевод,-46762.68,Банкомат
3514,391,2025-04-28,Погашение кредита,-7413.86,Отделение
3515,533,2025-09-06,Перевод,-125270.1,Колл-центр
3516,883,2023-07-03,Оплата услуг,-124294.17,Колл-центр
3517,349,2025-03-01,Оплата услуг,-14082.88,Колл-центр
3518,59,2025-11-14,Перевод,-17089.24,Банкомат
3519,710,2025-12-01,Списание,-122608.43,Банкомат
3520,492,2025-11-15,Списание,-57105.62,Банкомат
3521,236,2025-08-25,Погашение кредита,-124499.71,Отделение
3522,86,2024-11-26,Оплата услуг,-110611.79,Колл-центр
3523,689,2025-10-10,Погашение кредита,-127011.6,Отделение
3524,253,2025-04-04,Погашение кредита,-125852.93,Онлайн
3525,893,2025-02-05,Оплата услуг,-84590.4,Банкомат
3526,141,2023-04-28,Оплата услуг,-132985.37,Отделение
3527,33,2025-08-24,Оплата услуг,-18837.85,Онлайн
3528,993,2025-08-01,Списание,-53246.91,Онлайн
3529,318,2025-12-25,Списание,-4263.37,Банкомат
3530,393,2025-08-16,Погашение кредита,-106328.87,Колл-центр
3531,404,2025-11-15,Пополнение,50282.29,Колл-центр
3532,626,2024-12-02,Перевод,-90214.96,Отделение
3533,454,2024-10-22,Оплата услуг,-30225.63,Колл-центр
3534,329,2025-07-04,Погашение кредита,-130014.67,Банкомат
3535,327,2025-12-18,Пополнение,36562.8,Колл-центр
3536,430,2025-12-29,Пополнение,17127.13,Онлайн
3537,275,2025-10-22,Пополнение,18173.92,Отделение
3538,883,2024-02-25,Оплата услуг,-91593.71,Отделение
3539,865,2025-09-01,Списание,-14245.56,Отделение
3540,18,2025-05-28,Перевод,-12414.34,Колл-центр
3541,335,2025-12-03,Оплата услуг,-131768.37,Онлайн
3542,267,2023-12-20,Оплата услуг,-75582.94,Колл-центр
3543,870,2025-08-15,Списание,-111902.75,Колл-центр
3544,767,2022-11-07,Погашение кредита,-108753.32,Отделение
3545,560,2025-08-30,Списание,-26067.02,Онлайн
3546,423,2025-12-26,Погашение кредита,-140747.53,Отделение
3547,397,2025-12-25,Перевод,-42432.43,Банкомат
3548,682,2025-07-30,Списание,-129256.48,Онлайн
3549,438,2025-12-03,Погашение кредита,-116490.92,Онлайн
3550,873,2025-05-05,Перевод,-88002.12,Колл-центр
3551,699,2025-08-26,Пополнение,120221.99,Отделение
3552,875,2025-11-08,Перевод,-148745.94,Онлайн
3553,736,2025-05-06,Списание,-76779.32,Отделение
3554,118,2025-05-25,Перевод,-114776.48,Колл-центр
3555,333,2025-12-16,Пополнение,80968.44,Отделение
3556,689,2025-11-01,Пополнение,35936.05,Колл-центр
3557,337,2025-10-04,Списание,-38765.21,Отделение
3558,354,2025-04-22,Перевод,-110881.14,Колл-центр
3559,85,2025-07-11,Списание,-49947.62,Онлайн
3560,896,2025-06-19,Списание,-33600.09,Банкомат
3561,131,2025-11-04,Пополнение,35049.81,Отделение
3562,339,2024-05-04,Пополнение,12438.3,Банкомат
3563,319,2025-12-30,Списание,-92057.2,Колл-центр
3564,490,2025-12-22,Оплата услуг,-83044.72,Банкомат
3565,703,2025-12-09,Списание,-12383.71,Колл-центр
3566,933,2025-05-23,Пополнение,95154.19,Колл-центр
3567,212,2025-08-13,Пополнение,77220.67,Онлайн
3568,851,2024-07-05,Перевод,-1676.68,Колл-центр
3569,531,2025-10-26,Перевод,-107911.34,Банкомат
3570,808,2025-03-01,Оплата услуг,-23024.38,Отделение
3571,934,2023-05-12,Списание,-133317.62,Банкомат
3572,414,2024-12-29,Пополнение,15909.95,Банкомат
3573,522,2025-01-28,Погашение кредита,-56671.05,Банкомат
3574,464,2024-04-02,Погашение кредита,-20061.18,Онлайн
3575,936,2025-12-25,Перевод,-76408.4,Банкомат
3576,430,2025-08-06,Перевод,-100356.5,Банкомат
3577,75,2025-08-21,Погашение кредита,-65988.85,Банкомат
3578,570,2024-08-19,Оплата услуг,-126427.76,Онлайн
3579,333,2025-12-24,Оплата услуг,-37755.8,Банкомат
3580,832,2025-05-23,Пополнение,67275.7,Банкомат
3581,710,2025-12-21,Списание,-85437.31,Онлайн
3582,97,2024-08-07,Оплата услуг,-48969.26,Банкомат
3583,723,2025-01-14,Перевод,-45913.2,Банкомат
3584,320,2025-12-22,Перевод,-77618.36,Банкомат
3585,687,2025-11-01,Перевод,-24175.65,Отделение
3586,966,2025-11-06,Погашение кредита,-80214.4,Колл-центр
3587,920,2025-12-14,Оплата услуг,-47836.68,Онлайн
3588,356,2025-03-19,Пополнение,37650.34,Онлайн
3589,504,2025-09-22,Погашение кредита,-44203.15,Онлайн
3590,712,2025-12-03,Погашение кредита,-14868.07,Колл-центр
3591,322,2025-09-08,Погашение кредита,-92694.63,Колл-центр
3592,767,2024-07-12,Перевод,-79134.74,Отделение
3593,475,2025-10-07,Оплата услуг,-72660.17,Отделение
3594,716,2025-06-11,Оплата услуг,-110724.32,Банкомат
3595,534,2024-06-08,Списание,-24651.77,Онлайн
3596,55,2025-07-22,Перевод,-145609.32,Онлайн
3597,478,2024-11-18,Погашение кредита,-101674.49,Банкомат
3598,847,2025-09-21,Пополнение,28068.48,Колл-центр
3599,925,2024-12-28,Списание,-34591.37,Колл-центр
3600,714,2025-12-26,Пополнение,66793.2,Онлайн
3601,580,2025-12-03,Перевод,-32636.9,Колл-центр
3602,516,2025-10-06,Пополнение,128413.56,Отделение
3603,256,2025-09-16,Списание,-89444.95,Колл-центр
3604,601,2025-08-06,Списание,-34071.87,Банкомат
3605,578,2024-11-08,Пополнение,148836.42,Банкомат
3606,176,2025-12-07,Списание,-145155.88,Колл-центр
3607,746,2025-11-25,Перевод,-102421.41,Отделение
3608,398,2025-08-29,Списание,-24035.75,Онлайн
3609,839,2025-09-09,Погашение кредита,-42315.85,Банкомат
3610,918,2025-05-18,Пополнение,83604.61,Банкомат
3611,809,2025-12-25,Погашение кредита,-84675.44,Онлайн
3612,269,2025-10-26,Пополнение,136806.37,Банкомат
3613,923,2025-06-10,Погашение кредита,-18191.73,Отделение
3614,760,2025-06-05,Списание,-117048.17,Онлайн
3615,70,2025-05-11,Перевод,-28617.03,Банкомат
3616,67,2025-07-31,Списание,-121651.34,Отделение
3617,912,2025-11-16,Перевод,-84662.96,Колл-центр
3618,691,2024-08-04,Погашение кредита,-66832.78,Онлайн
3619,208,2025-11-27,Пополнение,124331.77,Отделение
3620,442,2024-04-29,Перевод,-22417.85,Отделение
3621,524,2025-11-05,Пополнение,129912.83,Онлайн
3622,69,2025-06-04,Списание,-16916.44,Отделение
3623,340,2025-08-24,Списание,-44149.85,Отделение
3624,56,2025-08-31,Погашение кредита,-98368.98,Колл-центр
3625,161,2025-10-20,Перевод,-38322.94,Отделение
3626,602,2025-11-24,Пополнение,138434.17,Онлайн
3627,235,2025-05-26,Пополнение,136624.96,Отделение
3628,275,2025-01-25,Оплата услуг,-92989.6,Колл-центр
3629,280,2025-10-27,Пополнение,7667.55,Банкомат
3630,738,2025-03-01,Погашение кредита,-148391.45,Отделение
3631,489,2025-08-11,Списание,-149459.54,Банкомат
3632,447,2025-10-06,Погашение кредита,-54120.9,Онлайн
3633,89,2025-10-03,Оплата услуг,-85666.89,Онлайн
3634,181,2025-02-26,Списание,-122454.4,Отделение
3635,573,2024-11-19,Пополнение,140111.2,Колл-центр
3636,785,2025-07-08,Погашение кредита,-86524.16,Онлайн
3637,560,2025-04-25,Оплата услуг,-53869.94,Онлайн
3638,619,2024-04-20,Погашение кредита,-7437.81,Банкомат
3639,179,2024-11-06,Перевод,-146027.59,Отделение
3640,266,2025-12-12,Оплата услуг,-58599.89,Онлайн
3641,159,2025-09-01,Списание,-14776.17,Отделение
3642,200,2025-07-15,Оплата услуг,-55310.25,Онлайн
3643,646,2025-12-28,Пополнение,32497.88,Колл-центр
3644,735,2025-07-01,Оплата услуг,-129168.99,Отделение
3645,655,2025-10-08,Списание,-82393.85,Колл-центр
3646,356,2024-10-29,Погашение кредита,-40568.58,Банкомат
3647,182,2025-10-09,Пополнение,129893.86,Отделение
3648,961,2024-12-20,Списание,-16251.82,Онлайн
3649,874,2025-12-15,Списание,-28961.66,Отделение
3650,833,2025-04-16,Списание,-49664.45,Онлайн
3651,215,2025-04-13,Списание,-89443.9,Онлайн
3652,864,2025-12-14,Списание,-143263.54,Онлайн
3653,577,2024-03-28,Списание,-57221.32,Отделение
3654,563,2025-05-26,Пополнение,54566.73,Колл-центр
3655,122,2025-12-17,Оплата услуг,-101074.86,Отделение
3656,580,2025-09-26,Списание,-129592.79,Отделение
3657,503,2025-07-17,Списание,-49036.05,Колл-центр
3658,97,2025-01-05,Перевод,-74247.95,Отделение
3659,456,2025-12-14,Пополнение,64988.03,Онлайн
3660,959,2024-05-29,Перевод,-53214.3,Онлайн
3661,23,2024-03-27,Оплата услуг,-50881.38,Банкомат
3662,627,2025-12-25,Перевод,-23951.72,Отделение
3663,116,2025-09-02,Списание,-148227.81,Банкомат
3664,582,2025-08-15,Оплата услуг,-67893.93,Колл-центр
3665,35,2025-11-24,Списание,-25271.07,Колл-центр
3666,420,2025-03-27,Пополнение,74053.01,Колл-центр
3667,283,2025-09-01,Пополнение,41768.69,Банкомат
3668,381,2025-06-05,Списание,-113468.05,Банкомат
3669,810,2025-07-30,Списание,-103874.19,Банкомат
3670,178,2025-12-24,Оплата услуг,-39256.52,Отделение
3671,366,2024-06-29,Перевод,-90722.4,Онлайн
3672,715,2025-03-30,Перевод,-34565.84,Онлайн
